OG0004000	GO:0005856,GO:0031032,GO:0008092
OG0004397	GO:0008126,GO:0034338,GO:0044255,GO:0047372,GO:0051792,GO:0051793
OG0005282	GO:0005737,GO:0009435,GO:0003952,GO:0004359,GO:0005524
OG0003770	GO:0005634
OG0007024	GO:0005634,GO:0007096
OG0006232	GO:0005886,GO:0007156,GO:0008046,GO:0030424,GO:0043025,GO:0050808
OG0005275	GO:0005634,GO:0005829,GO:0045892
OG0003907	GO:0005515,GO:0006402,GO:0017148,GO:0030014
OG0005419	GO:0003779,GO:0005856,GO:0008092
OG0005426	GO:0006164,GO:0006189,GO:0004639,GO:0005829
OG0004563	GO:0005739,GO:0007399
OG0003843	GO:0070593,GO:0098632,GO:0005515,GO:0005886,GO:0007156,GO:0007411,GO:0030424
OG0004714	GO:0005771,GO:0006900,GO:0007034,GO:0032511
OG0003771	GO:0005615,GO:0007155,GO:0030198,GO:0031012,GO:0050839
OG0005283	GO:0008654,GO:0016020,GO:0016780,GO:0005739,GO:0032049,GO:0043337,GO:0046474
OG0003922	GO:0005886,GO:0030036
OG0005520	GO:0055085,GO:0005509,GO:0005313,GO:0006810,GO:0015183,GO:0015810,GO:0015813,GO:0022857,GO:0043490
OG0004721	GO:0005737,GO:0019781,GO:0032446,GO:0045116,GO:0008641
OG0006305	GO:0005768,GO:0032456
OG0004398	GO:0016491,GO:0009263,GO:0004748,GO:0005829
OG0004484	GO:0000724,GO:0003677,GO:0010212,GO:0044818,GO:0070876
OG0005441	GO:0010945
OG0004628	GO:0005737,GO:0006470,GO:0016311
OG0007025	GO:0005634,GO:0006479,GO:0008276
OG0007018	GO:0005794,GO:0045879,GO:0060170
OG0004491	GO:0004930,GO:0007186,GO:0016020,GO:0008528,GO:0005886
OG0004642	GO:0005515,GO:0005737,GO:0042327
OG0005513	GO:0005484,GO:0005794,GO:0006888
OG0004635	GO:0003723,GO:0000398,GO:0005688,GO:0046540,GO:1990726
OG0007032	GO:0005886,GO:0007624,GO:0009897,GO:0016491,GO:0003723,GO:0003676
OG0005434	GO:0005096,GO:0005774,GO:0010508,GO:0034198,GO:1904262,GO:1990130
OG0007104	GO:0003743,GO:0005737,GO:0005852,GO:0006446,GO:0043022
OG0005427	GO:0006468,GO:0004672,GO:0005524,GO:0004674,GO:0005634,GO:0007059,GO:0018105,GO:0035556
OG0006154	GO:0003333,GO:0015179,GO:0016020
OG0006161	GO:0005634,GO:0006357
OG0003829	GO:0004753,GO:0005737,GO:0019878
OG0006219	GO:0046872,GO:0004438,GO:0005737,GO:0010506,GO:0016020,GO:0019903,GO:0046856,GO:0052629,GO:0016311
OG0003850	GO:0003824,GO:0004535,GO:0007623,GO:0000175
OG0006226	GO:0005515,GO:0000151
OG0003692	GO:0016831,GO:0006520,GO:0016830,GO:0019752,GO:0030170,GO:0001694,GO:0004398,GO:0005737,GO:0006548
OG0003764	GO:0003837,GO:0016811,GO:0033396
OG0005506	GO:0007165
OG0006240	GO:0022857,GO:0055085,GO:0006814,GO:0015293,GO:0016020
OG0003599	GO:0008270,GO:0005634,GO:0006511,GO:0016567,GO:0061630
OG0004800	GO:1990253,GO:0005634,GO:1901031,GO:0016239,GO:0016684,GO:0070728,GO:0071233,GO:1904262
OG0003678	GO:0009312
OG0005290	GO:0007200,GO:0005515,GO:0016301,GO:0004143,GO:0005886,GO:0007165,GO:0016020
OG0006233	GO:0072686,GO:0004197,GO:0006508,GO:0005634,GO:0005737,GO:0051307
OG0006312	GO:0016020,GO:0034220,GO:0004888,GO:0005216,GO:0005230,GO:0006811
OG0003915	GO:0005634,GO:0006281,GO:0006284,GO:0008081,GO:0008311,GO:0003677,GO:0004519,GO:0003824,GO:0004518,GO:0003906
OG0005197	GO:0016651,GO:0005747,GO:0008137
OG0004570	GO:0005515,GO:0005886
OG0005362	GO:0016192,GO:0030125,GO:0006897,GO:0016020
OG0003757	GO:0007596
OG0004556	GO:0016020,GO:0140911
OG0004549	GO:0005509
OG0003685	GO:0030431,GO:0032222,GO:1903818
OG0003836	GO:0016627,GO:0000062,GO:0004361,GO:0005743,GO:0033539,GO:0046949,GO:0050660,GO:0003995
OG0006075	GO:0000981,GO:0005634,GO:0006357,GO:0043565
OG0004399	GO:0003676,GO:0005524
OG0006155	GO:0005524,GO:0005634,GO:0016887
OG0004564	GO:0031120,GO:0031429,GO:0042254,GO:0070034,GO:1904874,GO:0001522,GO:0030515,GO:0031118
OG0006241	GO:0008017,GO:0016358,GO:0030425,GO:0031114,GO:0043025,GO:0045202,GO:0000226,GO:0003779,GO:0005829,GO:0005874,GO:0005875,GO:0007409
OG0003765	GO:0005515
OG0005435	GO:0005886,GO:0016010,GO:0042383
OG0003844	GO:0006123,GO:0045277,GO:0005751
OG0004478	GO:0046872,GO:0000209,GO:0000288,GO:0003725,GO:0003729,GO:0006511,GO:0010494,GO:0035613,GO:0061630
OG0006313	GO:0006508,GO:0004252
OG0006076	GO:0005506,GO:0016705,GO:0020037,GO:0004497,GO:0008395,GO:0016712,GO:0043231,GO:0005737,GO:0006082,GO:0006805
OG0003837	GO:0005525,GO:0003924,GO:0005739,GO:0032543,GO:0032790
OG0006069	GO:0003743,GO:0005737,GO:0006413,GO:0003924,GO:0005525
OG0004492	GO:0005515,GO:0036064,GO:0060271,GO:0061512
OG0006162	GO:0005815,GO:0030992,GO:0031514,GO:0042073,GO:0060271
OG0004801	GO:0003676,GO:0006139,GO:0008408
OG0006306	GO:0005515,GO:0005737
OG0007033	GO:0005515,GO:0003341,GO:0007018,GO:0036157,GO:0036158,GO:0045503,GO:0045504
OG0003930	GO:0005840,GO:0006412,GO:0003735,GO:0022627
OG0004650	GO:0005634,GO:0005667,GO:0006357
OG0006234	GO:0061700,GO:1904263,GO:0005515,GO:0005774,GO:0005829,GO:0016239,GO:0032008,GO:0034198
OG0005521	GO:0004252,GO:0006508,GO:0005515,GO:0012501,GO:0043065
OG0007112	GO:0005085,GO:0005886,GO:0007266,GO:0030139,GO:0030424,GO:0043542
OG0005442	GO:0005254,GO:0005737,GO:0006821,GO:0016020,GO:0016324
OG0004629	GO:0000977,GO:0005634,GO:0005737,GO:0006357
OG0005291	GO:0000460,GO:0000470,GO:0005730,GO:0030687
OG0006227	GO:0005847
OG0003758	GO:0005515
OG0004636	GO:0005515
OG0005370	GO:0016020,GO:0004571,GO:0005509,GO:0005783,GO:1904380,GO:1904382,GO:0005975
OG0003679	GO:0020037,GO:0016020,GO:0043231
OG0003851	GO:0003333,GO:0005774,GO:0015179,GO:0016020
OG0004643	GO:0006357,GO:0016538
OG0006148	GO:0005739,GO:0006633,GO:0005524,GO:0016874,GO:0046872,GO:0003989
OG0007026	GO:0003676,GO:0003723,GO:0005634,GO:0006397
OG0007019	GO:0050211
OG0005277	GO:0006470,GO:0016311
OG0004708	GO:0005739,GO:0016740,GO:0009058,GO:0030170,GO:0006567,GO:0008890
OG0004557	GO:0016180,GO:0032039,GO:0034472
OG0003686	GO:0030431,GO:0032222,GO:1903818
OG0006320	GO:0043087
OG0005363	GO:0005783,GO:0016020,GO:0016567,GO:0061630
OG0005284	GO:0005739,GO:0006120,GO:0010257,GO:0032981,GO:0051082
OG0005198	GO:0000987,GO:0008023,GO:0032968,GO:0042795,GO:0006368
OG0004715	GO:0016020,GO:0055085,GO:0035556,GO:0023051,GO:0030514
OG0003693	GO:0008270,GO:0043565,GO:0003700,GO:0003677,GO:0006355,GO:0004879,GO:0006357,GO:0000978,GO:0005634
OG0003759	GO:0003729,GO:0005685,GO:0006376
OG0004651	GO:0003735,GO:0005763,GO:0032543
OG0006228	GO:0005515
OG0003917	GO:0032958,GO:0000828,GO:0005634,GO:0005737,GO:0016301,GO:0046854
OG0005522	GO:0051260,GO:0005515
OG0004730	GO:0003676
OG0006091	GO:0007165,GO:0008289,GO:0005096,GO:0030036,GO:0035023
OG0004572	GO:0016020,GO:0016887,GO:0005215,GO:0005524,GO:0000166,GO:0005388,GO:0006816
OG0004644	GO:0008446,GO:0019673,GO:0042351
OG0006084	GO:0016409
OG0004802	GO:0000030,GO:0005783,GO:0006486,GO:0052925
OG0007027	GO:0005829,GO:0008289,GO:0015248,GO:0016020,GO:0032934
OG0006400	GO:0006027,GO:0016250,GO:0030200
OG0006170	GO:0005509
OG0005292	GO:0003677,GO:0005634
OG0003766	GO:0005811,GO:0016616
OG0004723	GO:0016020,GO:0003824,GO:0006518,GO:0005576,GO:0005515
OG0007034	GO:0000712,GO:0003697,GO:0008310
OG0006321	GO:0006508,GO:0008236,GO:0008239
OG0005278	GO:0005739,GO:0097250
OG0003694	GO:0009653
OG0006077	GO:0007224,GO:0005524,GO:0004672,GO:0006468,GO:0005737
OG0006163	GO:0006886,GO:0016192,GO:0005515,GO:0005737,GO:0006914,GO:0016020,GO:0034058
OG0003687	GO:0030431,GO:0032222,GO:1903818
OG0006156	GO:0003700,GO:0006357
OG0004716	GO:0004842,GO:0005737,GO:0006511,GO:0016567,GO:0061630
OG0004493	GO:0006955,GO:0016020,GO:0002224,GO:0004888,GO:0007165,GO:0005515,GO:0005886,GO:0038023
OG0003931	GO:0016311,GO:0004438
OG0003845	GO:0007275,GO:0004725,GO:0005634,GO:0030154,GO:0045739,GO:0048856,GO:2001240
OG0005371	GO:0005515,GO:0005886,GO:0005929,GO:0032426,GO:0002142
OG0003838	GO:0016491,GO:0004090,GO:0005997,GO:0006006,GO:0050038
OG0005285	GO:0004222,GO:0005524,GO:0006508,GO:0016020,GO:0004176,GO:0005745,GO:0034982,GO:0008270,GO:0016887
OG0005357	GO:0030659,GO:0031090
OG0003852	GO:0003333,GO:0005774,GO:0015179,GO:0016020
OG0003924	GO:0046983,GO:0003713,GO:0005634,GO:0006355,GO:0016922,GO:0030374,GO:0032870,GO:0045944
OG0005508	GO:0003700,GO:0006355,GO:0043565,GO:0000987,GO:0005634
OG0005364	GO:0005666,GO:0006383
OG0007120	GO:0005509,GO:0005783
OG0004479	GO:0003677,GO:0000981,GO:0005634,GO:0006357
OG0006149	GO:0005634,GO:0048513
OG0007113	GO:0018095
OG0004637	GO:0019901,GO:0030054,GO:0043113,GO:0045197,GO:0045211,GO:0097120,GO:0098609,GO:0098887,GO:0098968,GO:0005515,GO:0005912,GO:0009790,GO:0014069,GO:0016323
OG0003773	GO:0003735,GO:0005840,GO:0006412,GO:0022625,GO:0070180
OG0003780	GO:0035097,GO:0045786,GO:0005634,GO:0000403,GO:0000785,GO:0000976,GO:0003682,GO:0006357,GO:0008285
OG0006235	GO:0055085,GO:0016020,GO:0022857
OG0004565	GO:0005737
OG0004709	GO:1990112
OG0005601	GO:0016020,GO:0071805,GO:0005267,GO:0005886,GO:0015271,GO:0022841,GO:0030322
OG0006307	GO:0003924
OG0006401	GO:0005634,GO:0030490,GO:0030686
OG0006078	GO:0005975,GO:0004563,GO:0006517,GO:0016020,GO:0016231,GO:0030203,GO:0005886,GO:0004553
OG0005451	GO:0005525
OG0004645	GO:0005515,GO:0005737,GO:0019005,GO:0031146
OG0004566	GO:0008270,GO:0004842,GO:0016567
OG0003918	GO:0005515,GO:0005930,GO:0035082,GO:0070840
OG0007114	GO:0043547,GO:0046627,GO:0051726,GO:0005096,GO:0051898,GO:0032007,GO:0033596,GO:0051056,GO:0005634,GO:0005737,GO:0030178
OG0006243	GO:0003676,GO:0003887,GO:0000166,GO:0003677,GO:0000724,GO:0005634,GO:0006281,GO:0016035,GO:0019985,GO:0042276
OG0005293	GO:0003676,GO:0005524,GO:0003724,GO:0005829,GO:0030490
OG0004559	GO:0003723,GO:0003676
OG0004487	GO:0006541,GO:0006543,GO:0005515,GO:0004359,GO:0006537
OG0006322	GO:0051123,GO:0046982,GO:0005669,GO:0006352,GO:0000124,GO:0003677,GO:0017025
OG0004580	GO:1990904,GO:0003723,GO:0003676
OG0007121	GO:0004674,GO:0005524,GO:0006468,GO:0004672,GO:0005737,GO:0005856,GO:0018107,GO:0031032
OG0005516	GO:0006015,GO:0006164,GO:0009165,GO:0000287,GO:0002189,GO:0004749,GO:0005524,GO:0005737
OG0005286	GO:0016020,GO:0008083,GO:0005615,GO:0008284,GO:0031954,GO:0070851
OG0005279	GO:0006468,GO:0005515,GO:0004672,GO:0005524,GO:0005003,GO:0005886,GO:0007169,GO:0007411,GO:0016020,GO:0030425,GO:0004713,GO:0048013,GO:0005005
OG0006236	GO:0005737,GO:0036064,GO:0060271
OG0003925	GO:0006520,GO:0008483,GO:0003824,GO:0009058,GO:0030170,GO:0004069,GO:0005739,GO:0006533
OG0005509	GO:0008745,GO:0009253,GO:0042834,GO:0045087,GO:0008270
OG0005437	GO:0005778,GO:0007031,GO:0008270,GO:0016558
OG0006085	GO:0003924,GO:0005525
OG0006092	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0030154,GO:0006355,GO:0003677
OG0006308	GO:0005634,GO:0042645,GO:0070987,GO:0003677
OG0005523	GO:0004843,GO:0016579
OG0005365	GO:0005525,GO:0003924,GO:0005739,GO:0006412,GO:0032543
OG0003781	GO:0004725,GO:0006470,GO:0016311,GO:0030141,GO:0045202,GO:0051046
OG0004638	GO:0005747,GO:0022904
OG0003860	GO:0016477,GO:0047496,GO:0051303,GO:0051642,GO:0000132,GO:0000776,GO:0005813,GO:0005871,GO:0007020,GO:0007059,GO:0007100,GO:0008017
OG0007028	GO:0005634,GO:0016586,GO:0031490,GO:0035098
OG0007200	GO:0003677,GO:0005664,GO:0006260,GO:0006270
OG0003846	GO:0005814,GO:0005929,GO:0030992,GO:0042073,GO:0060271
OG0006229	GO:0003824,GO:0004357,GO:0006750,GO:0017109
OG0007035	GO:0017183,GO:0090560
OG0003853	GO:1901907,GO:1901909,GO:1901911,GO:0016787,GO:0016462,GO:0000298,GO:0005634,GO:0005737,GO:0008486,GO:0034431,GO:0034432,GO:0050072,GO:0071543
OG0007042	GO:0003723,GO:0005634,GO:0005737,GO:0006397,GO:0005515
OG0003774	GO:0030117,GO:0005515,GO:0005198,GO:0006886,GO:0016192,GO:0030126,GO:0006888,GO:0006890,GO:0006891
OG0005602	GO:0005840,GO:0006412,GO:0003735,GO:0003723,GO:0022625
OG0005444	GO:0004445,GO:0046855,GO:0048016,GO:0016791,GO:0046856
OG0004652	GO:0007018,GO:0003777,GO:0005524,GO:0008017
OG0007107	GO:0005515
OG0006315	GO:0004672,GO:0005524,GO:0006468,GO:0000165,GO:0004708,GO:0008545
OG0003767	GO:0005178,GO:0005925,GO:0007160,GO:0007229,GO:0008305,GO:0009986,GO:0016477,GO:0033627,GO:0098609
OG0006157	GO:0007165,GO:0005085,GO:0005829,GO:0016192,GO:0030139,GO:0031267
OG0006164	GO:0016491,GO:0004491,GO:0016620,GO:0005739,GO:0006210,GO:0006574
OG0004488	GO:0006405,GO:0006606,GO:0017056,GO:0044611
OG0007036	GO:0005737,GO:0005515
OG0003782	GO:0005811,GO:0016616
OG0005287	GO:0005634
OG0007043	GO:0000070,GO:0005737,GO:0005828,GO:0007094,GO:0031267,GO:1903394,GO:1990423
OG0005359	GO:0005515
OG0004660	GO:0005102
OG0003768	GO:0005548,GO:0005783,GO:0005794,GO:0016323,GO:0042157,GO:0005319,GO:0006869,GO:0008289
OG0007108	GO:0004252,GO:0006508
OG0006330	GO:0005524,GO:0006418,GO:0000166,GO:0004812,GO:0003676,GO:0004816,GO:0005737,GO:0006421
OG0007122	GO:0006631,GO:0031956
OG0004653	GO:0000398,GO:0005634,GO:0008419,GO:0006397,GO:0016788,GO:0016787
OG0007050	GO:0050482,GO:0004623,GO:0005509,GO:0005576,GO:0016042,GO:0006644
OG0006323	GO:0003729,GO:0031087,GO:0000932,GO:0033962
OG0007029	GO:0003676,GO:0006388,GO:0000213,GO:0000379,GO:0000214
OG0003854	GO:0004177,GO:0004301,GO:0005829,GO:0043171,GO:0008270,GO:0008237,GO:0006508
OG0006079	GO:0098599,GO:0002084,GO:0005764,GO:0006898,GO:0008474,GO:0016790,GO:0043231
OG0003689	GO:0006508,GO:0004252,GO:0005615
OG0003940	GO:0000993,GO:0031124
OG0006402	GO:0000145,GO:0006887,GO:0006893,GO:0008104
OG0003847	GO:0045277,GO:0005740,GO:0006123
OG0007201	GO:0005515,GO:0040008,GO:0005516
OG0006251	GO:0005739,GO:0006421,GO:0003676,GO:0006418,GO:0000166,GO:0004812,GO:0005524,GO:0004816
OG0005452	GO:0016485,GO:0004181,GO:0006508,GO:0008270,GO:0005615,GO:0006518
OG0006093	GO:0003834,GO:0004744,GO:0010436,GO:0016121,GO:0016702,GO:0042574
OG0004646	GO:0000978,GO:0000981,GO:0006357,GO:0043565,GO:0009653,GO:0003700,GO:0030154,GO:0006355
OG0004574	GO:0004222,GO:0006508,GO:0008270,GO:0008237,GO:0005615,GO:0030198,GO:0030574,GO:0031012
OG0003933	GO:0005515
OG0005373	GO:0005761,GO:0006915,GO:0015935,GO:0003735,GO:0005763
OG0003696	GO:0005742,GO:0030150,GO:1903955
OG0005294	GO:0005515
OG0006165	GO:0005759
OG0006244	GO:0005975,GO:0004134,GO:0004135,GO:0005980,GO:0005978
OG0005610	GO:0042138,GO:0003677,GO:0003918,GO:0005694,GO:0007131,GO:0000228,GO:0000706,GO:0003824,GO:0005524,GO:0006259
OG0006086	GO:0005634,GO:0008270,GO:0000981,GO:0006357
OG0004567	GO:0007165,GO:0005515
OG0006158	GO:0032589,GO:0050808
OG0003919	GO:0006813,GO:0006814,GO:0006883,GO:0030007,GO:0036376,GO:1990573,GO:0005890,GO:0001671
OG0004581	GO:0005515,GO:0031593,GO:0036503,GO:0051787,GO:0071818
OG0005531	GO:0051537,GO:0043231,GO:0005741,GO:0010506
OG0005524	GO:0006355
OG0004811	GO:0003723,GO:0005737,GO:0035145,GO:1903259
OG0005366	GO:0005515
OG0004804	GO:0003333,GO:0015179,GO:0016020
OG0006309	GO:0046872,GO:0005634,GO:0005737,GO:0008143,GO:0043488,GO:1900364
OG0004639	GO:0000122,GO:0016581
OG0006172	GO:0000062,GO:0000139
OG0003848	GO:0006357,GO:0009653,GO:0030154,GO:0032924,GO:0045944,GO:0060395,GO:0070411,GO:0071144,GO:0006355,GO:0005667,GO:0005515,GO:0000978,GO:0000981
OG0003855	GO:0000398
OG0005446	GO:0005178,GO:0005925,GO:0007160,GO:0007229,GO:0008305,GO:0009986,GO:0016477,GO:0033627,GO:0098609
OG0007116	GO:0004864,GO:0005737,GO:0035308
OG0006166	GO:0005634,GO:0005737,GO:0019888,GO:0030289
OG0006087	GO:0004722,GO:0005634,GO:0006470,GO:0090364,GO:0005515,GO:0004721
OG0004489	GO:0016747,GO:0000139,GO:0004402,GO:0004596,GO:0017196
OG0005611	GO:2000640
OG0003790	GO:0005886,GO:0006508,GO:0008239,GO:0008236
OG0005295	GO:0016020,GO:0005886,GO:0043652,GO:0070782,GO:1902742
OG0006317	GO:0005747
OG0004654	GO:0008603,GO:0004862,GO:0005829,GO:0005952,GO:0030552,GO:0034236,GO:2000480,GO:0001932
OG0003934	GO:0005783,GO:0005794
OG0007109	GO:0016020,GO:1901642,GO:0005337,GO:0005886,GO:0008504
OG0006331	GO:0009229,GO:0030975,GO:0004788,GO:0005524,GO:0006772
OG0005381	GO:0022857,GO:0055085,GO:0008028,GO:0015718
OG0004733	GO:0005737,GO:0005634
OG0003927	GO:0071013,GO:0003723,GO:0000398,GO:0005682,GO:0005685,GO:0005686,GO:0005687,GO:0005737,GO:0046540,GO:0070990,GO:0071004
OG0004661	GO:0006183,GO:0006228,GO:0006241,GO:0004550
OG0003862	GO:0005515,GO:0005634,GO:0018024,GO:0034968
OG0007051	GO:0003724,GO:0003676,GO:0005524
OG0004568	GO:0005507,GO:0016491,GO:0005886,GO:0006826,GO:0055072
OG0004582	GO:0005515
OG0004575	GO:0003835,GO:0005794,GO:0097503,GO:0006486,GO:0008373
OG0006324	GO:0005515,GO:0031410,GO:0032483
OG0005439	GO:0004653,GO:0005794,GO:0006493
OG0006159	GO:0008017,GO:0048487
OG0003783	GO:0005576,GO:0008061,GO:0005515,GO:0005975,GO:0016810
OG0007037	GO:0002084,GO:0005737,GO:0008474,GO:0052689,GO:0016787
OG0006180	GO:0000151,GO:0031624,GO:0032182,GO:0045116,GO:0097602
OG0006403	GO:0003924,GO:0005525,GO:0032482
OG0003697	GO:0006621,GO:0016020,GO:0046923
OG0007044	GO:0016020,GO:0009190,GO:0004672,GO:0035556,GO:0005524,GO:0001653,GO:0006468,GO:0004016,GO:0004383,GO:0005886,GO:0006182,GO:0007168,GO:0016849
OG0004719	GO:0005789,GO:0044183,GO:0045048
OG0006410	GO:0005524,GO:0006468,GO:0004672,GO:0005634,GO:0005737,GO:0051321,GO:0110031
OG0006252	GO:0035091,GO:0043130,GO:0000993,GO:0003729,GO:0005737,GO:0005849,GO:0006369,GO:0031124
OG0004496	GO:0003723,GO:0003676
OG0006173	GO:0005634,GO:0006357,GO:0005515
OG0007202	GO:0016020,GO:0008308,GO:0032580,GO:0051452
OG0005518	GO:0016787,GO:0005615,GO:0005764,GO:0006685,GO:0008081,GO:0046513,GO:0061750,GO:0004767
OG0005532	GO:0003774,GO:0005524,GO:0016459,GO:0051015,GO:0005737,GO:0005886,GO:0007015,GO:0015629,GO:0016020,GO:0030048,GO:0005515,GO:0030139,GO:0000146
OG0007123	GO:0003924,GO:0005525,GO:0007186,GO:0031683,GO:0019001,GO:0005737,GO:0005834,GO:0007165,GO:0007188,GO:0001664,GO:0007191,GO:0007606
OG0003941	GO:0003676
OG0005367	GO:0004521,GO:0030490,GO:0030688,GO:0042274
OG0004726	GO:0008270,GO:0004842,GO:0016567
OG0007038	GO:0005634,GO:0005737,GO:0016567,GO:0019005,GO:0005515
OG0006095	GO:0005737,GO:0016567,GO:0061630
OG0006181	GO:0005737,GO:0006561,GO:0016491,GO:0005524,GO:0016620,GO:0016301,GO:0004350,GO:0003824,GO:0005739,GO:0004349
OG0007117	GO:0003676,GO:0003723,GO:0003743,GO:0005852,GO:0006413,GO:0031369,GO:0005515
OG0003698	GO:0006885,GO:0015385,GO:0016020,GO:0006812,GO:0015297,GO:0015386,GO:0055085,GO:0051453,GO:1902600,GO:0055037,GO:0005886,GO:0071805,GO:0006814,GO:0098719
OG0007203	GO:0003678,GO:0005524,GO:0006260,GO:0003697,GO:0005739,GO:0006264,GO:0043139
OG0005612	GO:0043231
OG0003784	GO:0005524,GO:0006468,GO:0004674,GO:0005737,GO:0035556,GO:0000077,GO:0004672
OG0004497	GO:0005216,GO:0016020,GO:0034220,GO:0004888,GO:0005230,GO:0006811
OG0006167	GO:0000118,GO:0003714,GO:0005667,GO:0006357,GO:0045892
OG0004727	GO:0004000,GO:0006154,GO:0019239,GO:0046103
OG0007210	GO:0016491,GO:0042761,GO:0005515,GO:0006629,GO:0016627
OG0004576	GO:0051371,GO:0061061,GO:0005515,GO:0001725,GO:0003779,GO:0005912,GO:0007507,GO:0030018,GO:0030036,GO:0031941
OG0003856	GO:0004842,GO:0005634,GO:0005737,GO:0006511,GO:0016055,GO:0061630,GO:0072572,GO:0008270
OG0004655	GO:0000398,GO:0000974,GO:0005515,GO:0071011,GO:0071013
OG0006318	GO:0003723,GO:0003676,GO:0005634
OG0006260	GO:0043087
OG0003863	GO:0003676,GO:0005730,GO:0010521
OG0004662	GO:0005515,GO:0006493,GO:0016757,GO:0097363
OG0006174	GO:0003690,GO:0005524,GO:0005634,GO:0006298,GO:0030983,GO:0032301,GO:0140664
OG0004813	GO:0005515,GO:0004857,GO:0005737,GO:0019208,GO:0019901
OG0004820	GO:0004930,GO:0007186,GO:0016020
OG0004590	GO:0005096,GO:0000139,GO:0030100,GO:0032012
OG0004734	GO:0016491,GO:0051287,GO:0050661,GO:0005739,GO:0006574,GO:0008442,GO:0016616
OG0007045	GO:0007156,GO:0016020,GO:0005509,GO:0005886,GO:0007155
OG0007124	GO:0005737,GO:0005739,GO:0006432,GO:0000166,GO:0004826,GO:0005524,GO:0000049,GO:0004812,GO:0043039
OG0005368	GO:0005515,GO:0009058,GO:0005085,GO:0031369,GO:0016740,GO:0003743,GO:0005851
OG0005540	GO:0001510,GO:0005730,GO:0008173,GO:0070475,GO:0008168
OG0006411	GO:0006418,GO:0000166,GO:0004812,GO:0004823,GO:0005524,GO:0006429,GO:0005739,GO:0032543,GO:0002161
OG0006332	GO:0004672,GO:0005524,GO:0006468,GO:0005515,GO:0007165
OG0006325	GO:0004672,GO:0005524,GO:0006468
OG0004583	GO:0005515,GO:0031462
OG0006253	GO:0046872,GO:0003729,GO:0004521,GO:0005634,GO:0036464,GO:0090502
OG0003870	GO:0008061,GO:0005576
OG0004569	GO:0005509,GO:0016460
OG0005375	GO:0005886,GO:0019991
OG0006088	GO:0004842,GO:0005634,GO:0006281,GO:0006513,GO:0036297,GO:0043240,GO:0061630
OG0003928	GO:0031012,GO:0030198
OG0007052	GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0005886,GO:0017156,GO:0030276,GO:0070382
OG0005447	GO:0003743,GO:0006413,GO:0001731,GO:0002188,GO:0003729
OG0006404	GO:0031012,GO:0008237,GO:0004222,GO:0006508,GO:0030198,GO:0008270
OG0005533	GO:0005515,GO:0000398,GO:0003729,GO:0071013
OG0005519	GO:0005615,GO:0009755,GO:0051424,GO:0051460,GO:1900011
OG0005296	GO:0005759,GO:0006631,GO:0006974
OG0003791	GO:0005737
OG0005454	GO:0005509
OG0006246	GO:0016020,GO:0022857,GO:0055085,GO:0005886,GO:0006865,GO:0015171
OG0003942	GO:0000796,GO:0007076,GO:0003676,GO:0005524,GO:0005515,GO:0005694,GO:0051276,GO:0003724
OG0003849	GO:0005743,GO:0032979,GO:0043022
OG0003785	GO:0005509
OG0006182	GO:0004989,GO:0007186,GO:0016020,GO:0004930,GO:0005886
OG0003864	GO:0003723,GO:0003676,GO:0005634,GO:0006396,GO:1990904,GO:0003729,GO:0005829,GO:0008033,GO:0010494,GO:0045727
OG0007039	GO:0000179,GO:0006364,GO:0005759,GO:0006391,GO:0031167,GO:0034246,GO:0000154
OG0005527	GO:0043005
OG0003857	GO:0005634,GO:0030488,GO:0031515
OG0007125	GO:0010507,GO:0034198,GO:0070513,GO:0097190
OG0006319	GO:0005539,GO:0008449
OG0004821	GO:0005102,GO:0005576,GO:0009986,GO:0048856,GO:0005515,GO:0005509
OG0004728	GO:0005525,GO:0003924,GO:0007165,GO:0016020
OG0004670	GO:0005515,GO:0005730,GO:0042254
OG0005541	GO:0050290,GO:0006685,GO:0046475,GO:0046513
OG0006247	GO:0006886,GO:0016192,GO:0030131,GO:0015031,GO:0030276,GO:0030117
OG0004814	GO:0003714,GO:0005634
OG0006096	GO:0006886,GO:0031267,GO:0005886,GO:0006887,GO:0042043,GO:0070382
OG0004591	GO:0003723,GO:0003730,GO:0005829,GO:0010494,GO:0045727,GO:0003676
OG0006405	GO:0004867,GO:0005615
OG0004656	GO:0005975,GO:0004568,GO:0005576,GO:0006032,GO:0008061,GO:0004553
OG0005534	GO:0015643
OG0007211	GO:0031267,GO:0006886,GO:0005515,GO:0005049,GO:0005635,GO:0005829,GO:0006606,GO:0006611
OG0006326	GO:0005634,GO:0006334,GO:0033186
OG0004584	GO:0005576
OG0005613	GO:0005229,GO:0005886,GO:0016020,GO:0072320
OG0003871	GO:0005515,GO:0006606,GO:0061608,GO:0005737
OG0007118	GO:0004843,GO:0005634,GO:0005829,GO:0016579
OG0006168	GO:0003677,GO:0000977,GO:0000981,GO:0006357,GO:0006355
OG0003929	GO:0004984,GO:0030424,GO:0030425,GO:0043025,GO:0016020,GO:0050909
OG0007046	GO:0005515
OG0006412	GO:0016887,GO:0007018,GO:0008569,GO:0030286,GO:0005524,GO:0005858,GO:0045505,GO:0051959
